EAN	Offer_id	Titel	"Günstigster Gesamtpreis neu"	"Günstigster Gesamtpreis gebraucht"	"Ihr Gesamtpreis"	"Differenz zu neu absolut"	"Differenz zu neu %"	"Differenz zu gebraucht absolut"	"Differenz zu gebraucht %"	"Zustand des Angebots"
4250826346950	56-115-40	"Funktionspolsterbett IDAHO 1 Boxspringbett Doppelbett Polsterbett Schlafzimmer 140 x 200 cm schlamm braun"	870,10	0,00	870,10	0,00	0,00	870,10	100,00	new
4250826347230	56-A46-523	"Boxspringbett MALIBU1 180cm hellgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1076,60	0,00	1076,60	0,00	0,00	1076,60	100,00	new
4250826347483	56-A48-973	"Boxspringbett MALIBU3 180cm gelb safran Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1164,60	0,00	1164,60	0,00	0,00	1164,60	100,00	new
4250826348039	56-569-21X	"Funktionspolsterbett SACRAMENTO B1 Boxspringbett Doppelbett Polsterbett Schlafzimmer 180 x 200 cm braun SACB1"	975,10	0,00	975,10	0,00	0,00	975,10	100,00	new
4250826348923	64-539-65J	"JAKARTA Ecksofa 260x103x219 cm Schwarz Dunkelgrau, Ausführung:Links"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826348930	64-539-65P	"JAKARTA Ecksofa 260x103x219 cm Schwarz Dunkelgrau, Ausführung:Rechts"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826349883	64-572-183	"Couch Lazy Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar aqua blau 250 cm"	848,60	0,00	848,60	0,00	0,00	848,60	100,00	new
4250826350186	56-A20-209	"HAWAII Boxspringbett 120x200cm Sand"	764,80	0,00	764,80	0,00	0,00	764,80	100,00	new
4250826350599	56-A21-209	"Boxspringbett HAWAI 1 Funktionspolsterbett Doppelbett Bettkasten Topper Bonell 140 x 200 cm beige"	848,80	0,00	848,80	0,00	0,00	848,80	100,00	new
4250826351725	56-589-71X	"Funktionspolsterbett SACRAMENTO B3 Boxspringbett Doppelbett Polsterbett Schlafzimmer 180 x 200 cm beige hellgrau SACB3 Visco-Topper"	1090,10	0,00	1090,10	0,00	0,00	1090,10	100,00	new
4250826351787	56-569-71X	"Funktionspolsterbett SACRAMENTO B1 Boxspringbett Doppelbett Polsterbett Schlafzimmer 180 x 200 cm beige hellgrau SACB1"	975,10	0,00	975,10	0,00	0,00	975,10	100,00	new
4250826353057	56-A47-503	"Boxspringbett MALIBU2 180cm blau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1138,60	0,00	1138,60	0,00	0,00	1138,60	100,00	new
4250826353163	56-A20-609	"HAWAII Boxspringbett 120x200cm Anthrazit"	764,80	0,00	764,80	0,00	0,00	764,80	100,00	new
4250826353200	56-A48-603	"Boxspringbett MALIBU3 180cm anthrazit dunkelgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1164,60	0,00	1164,60	0,00	0,00	1164,60	100,00	new
4250826354054	56-A20-409	"HAWAII Boxspringbett 120x200cm Schlamm"	764,80	0,00	764,80	0,00	0,00	764,80	100,00	new
4250826354290	56-A48-503	"Boxspringbett MALIBU3 180cm blau aqua Funktionspolsterbett Polsterbett Schlafzimmer"	1164,60	0,00	1164,60	0,00	0,00	1164,60	100,00	new
4250826355082	56-A48-103	"Boxspringbett MALIBU3 180cm braun Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1164,60	0,00	1164,60	0,00	0,00	1164,60	100,00	new
4250826355099	56-A48-523	"Boxspringbett MALIBU3 180cm hellgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1163,89	0,00	1163,89	0,00	0,00	1163,89	100,00	new
4250826355716	56-A46-103	"Boxspringbett MALIBU1 180cm braun Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1076,60	0,00	1076,60	0,00	0,00	1076,60	100,00	new
4250826355914	56-A21-609	"HAWAII Boxspringbett 140x200cm Anthrazit, Ausführung:Variante 1"	845,90	0,00	845,90	0,00	0,00	845,90	100,00	new
4250826355945	56-A46-503	"Boxspringbett MALIBU1 180cm blau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1075,99	0,00	1075,99	0,00	0,00	1075,99	100,00	new
4250826356140	56-747-21	"Boxspringbett Madison1 160cm braun Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1050,60	0,00	1050,60	0,00	0,00	1050,60	100,00	new
4250826356430	64-539-24J	"Ecksofa XL Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelgrau anthrazit Ottomane links"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826356447	64-539-15J	"JAKARTA Ecksofa 260x103x219 cm Schwarz Grau, Ausführung:Links"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826356461	64-539-27J	"JAKARTA Ecksofa 260x103x219 cm Schwarz Silber, Ausführung:Links"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826356508	64-539-24P	"Ecksofa XL Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelgrau anthrazit Ottomane rechts"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826356515	64-539-15P	"JAKARTA Ecksofa 260x103x219 cm Schwarz Grau, Ausführung:Rechts"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826356539	64-539-27P	"JAKARTA Ecksofa 260x103x219 cm Schwarz Silber, Ausführung:Rechts"	1143,10	0,00	1143,10	0,00	0,00	1143,10	100,00	new
4250826356973	56-A46-973	"Boxspringbett MALIBU1 180cm gelb safran Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1076,60	0,00	1076,60	0,00	0,00	1076,60	100,00	new
4250826356997	56-A46-603	"Boxspringbett MALIBU1 180cm anthrazit dunkelgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1076,60	0,00	1076,60	0,00	0,00	1076,60	100,00	new
4250826357024	56-A46-253	"Boxspringbett MALIBU1 180cm dunkelgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1076,60	0,00	1076,60	0,00	0,00	1076,60	100,00	new
4250826357277	56-A47-253	"Boxspringbett MALIBU2 180cm dunkelgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1137,89	0,00	1137,89	0,00	0,00	1137,89	100,00	new
4250826357468	56-A21-499	"HAWAII Boxspringbett 140x200cm Stone, Ausführung:Variante 1"	845,90	0,00	845,90	0,00	0,00	845,90	100,00	new
4250826357734	56-A21-109	"HAWAII Boxspringbett 140x200cm Grau, Ausführung:Variante 1"	845,90	0,00	845,90	0,00	0,00	845,90	100,00	new
4250826357987	56-767-07	"Boxspringbett Madison3 160cm hellgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1155,10	0,00	1155,10	0,00	0,00	1155,10	100,00	new
4250826359387	64-572-073	"Couch Lazy Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar grau 250 cm"	858,10	0,00	858,10	0,00	0,00	858,10	100,00	new
4250826359394	64-572-213	"Couch Lazy Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar braun 250 cm"	858,10	0,00	858,10	0,00	0,00	858,10	100,00	new
4250826359721	56-282-61	"Funktionspolsterbett ASPEN A2 Boxspringbett Doppelbett Polsterbett Schlafzimmer 180 x 200 cm hellbraun"	1025,10	0,00	1025,10	0,00	0,00	1025,10	100,00	new
4250826360185	56-A20-099	"HAWAII Boxspringbett 120x200cm Anthrazit 2"	764,80	0,00	764,80	0,00	0,00	764,80	100,00	new
4250826360604	56-A20-499	"HAWAII Boxspringbett 120x200cm Stone/Grau, Ausführung:Variante 1"	702,90	0,00	702,90	0,00	0,00	702,90	100,00	new
4250826360611	56-A20-529	"HAWAII Boxspringbett 120x200cm Lichtgrau"	764,80	0,00	764,80	0,00	0,00	764,80	100,00	new
4250826360628	56-A20-979	"HAWAII Boxspringbett 120x200cm Safran/Gelb, Ausführung:Variante 1"	702,90	0,00	702,90	0,00	0,00	702,90	100,00	new
4250826360635	56-A21-219	"HAWAII Boxspringbett 140x200cm Braun, Ausführung:Variante 1"	845,90	0,00	845,90	0,00	0,00	845,90	100,00	new
4250826360642	56-A21-659	"HAWAII Boxspringbett 140x200cm Schwarz, Ausführung:Variante 1"	845,90	0,00	845,90	0,00	0,00	845,90	100,00	new
4250826360666	56-A21-529	"HAWAII Boxspringbett 140x200cm Hellgrau, Ausführung:Variante 1"	825,80	0,00	825,80	0,00	0,00	825,80	100,00	new
4250826360673	56-A21-409	"HAWAII Boxspringbett 140x200cm Schlamm, Ausführung:Variante 1"	845,90	0,00	845,90	0,00	0,00	845,90	100,00	new
4250826360680	56-A21-099	"HAWAII Boxspringbett 140x200cm Anthrazit (Soro), Ausführung:Variante 1"	833,80	0,00	833,80	0,00	0,00	833,80	100,00	new
4250826360697	56-A21-979	"Boxspringbett HAWAI 1 Funktionspolsterbett Doppelbett Bettkasten Topper Bonell 140 x 200 cm gelb"	848,80	0,00	848,80	0,00	0,00	848,80	100,00	new
4250826364336	64-609-07P	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelgrau grau Ottomane rechts 268 cm L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364343	64-609-07J	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelgrau grau Ottomane links 268 cm L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364350	64-609-53J	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelbraun beige Ottomane links L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364367	64-609-53P	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelbraun beige Ottomane rechts 268 cm"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364374	64-609-24P	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelgrau anthrazit Ottomane rechts L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364381	64-609-24J	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelgrau anthrazit Ottomane links L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364398	64-609-65J	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook schwarz grau Ottomane links L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364404	64-609-65P	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook schwarz grau Ottomane rechts L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364411	64-609-15P	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook schwarz silber Ottomane rechts 268 cm L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364428	64-609-15J	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook schwarz silber Ottomane links 268 cm L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364435	64-609-27J	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook schwarz anthrazit Ottomane links L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364442	64-609-27P	"Ecksofa Jakarta Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Lederlook schwarz anthrazit Ottomane rechts L-Form"	1125,10	0,00	1125,10	0,00	0,00	1125,10	100,00	new
4250826364749	56-745-60	"Boxspringbett Madison1 140cm anthrazit grau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	944,60	0,00	944,60	0,00	0,00	944,60	100,00	new
4250826368242	56-747-40	"Boxspringbett Madison1 160cm schlamm Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1116,10	0,00	1116,10	0,00	0,00	1116,10	100,00	new
4250826368259	56-747-07	"Boxspringbett Madison1 160cm hellgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1083,90	0,00	1083,90	0,00	0,00	1083,90	100,00	new
4250826368266	56-747-60	"Boxspringbett Madison1 160cm anthrazit grau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1116,10	0,00	1116,10	0,00	0,00	1116,10	100,00	new
4250826368273	56-747-71	"Boxspringbett Madison1 160cm beige hellbraun Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1050,60	0,00	1050,60	0,00	0,00	1050,60	100,00	new
4250826368303	56-747-85	"Boxspringbett Madison1 160cm blau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1116,10	0,00	1116,10	0,00	0,00	1116,10	100,00	new
4250826368631	56-A48-253	"Boxspringbett MALIBU3 180cm dunkelgrau Funktionspolsterbett Doppelbett Polsterbett Schlafzimmer"	1164,60	0,00	1164,60	0,00	0,00	1164,60	100,00	new
4250826374991	64-672-073	"Großes Ecksofa WEEKEND CHAISE 293cm grau Schlafsofa inkl. Kissen Federkernpolsterung"	1116,60	0,00	1116,60	0,00	0,00	1116,60	100,00	new
4250826375592	64-637-524	"Ecksofa Anton Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar hellgrau 289 cm"	846,30	0,00	846,30	0,00	0,00	846,30	100,00	new
4250826375615	64-637-604	"Ecksofa Anton Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Anthrazit 289 cm"	861,10	0,00	861,10	0,00	0,00	861,10	100,00	new
4250826375639	64-637-944	"Ecksofa Anton Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar Taupe 289 cm"	846,00	0,00	846,00	0,00	0,00	846,00	100,00	new
4250826375646	64-637-244	"Ecksofa Anton Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar dunkelgrau 289 cm"	846,00	0,00	846,00	0,00	0,00	846,00	100,00	new
4250826386062	64-672-503	"Ecksofa Lazy Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar aqua blau 294 cm L-Form"	1138,70	0,00	1138,70	0,00	0,00	1138,70	100,00	new
4250826386697	64-684-24L	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar dunkelgrau Ottomane links U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826386703	64-684-24R	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar dunkelgrau Ottomane rechts U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826386710	64-689-64R	"Ecksofa Kent Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar LED weiß anthrazit L-Form rechts"	949,10	0,00	949,10	0,00	0,00	949,10	100,00	new
4250826386727	64-689-64L	"Ecksofa Kent Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar LED weiß anthrazit L-Form links"	921,60	0,00	921,60	0,00	0,00	921,60	100,00	new
4250826387410	64-692-24L	"Ecksofa Wayne Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar dunkelgrau Ottomane links L-Form"	1153,70	0,00	1153,70	0,00	0,00	1153,70	100,00	new
4250826387427	64-692-24R	"2280775 Wohnlandschaft Dimitri"	1099,39	0,00	1099,39	0,00	0,00	1099,39	100,00	new
4250826390229	64-692-40L	"Ecksofa Wayne Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar schlamm grau Ottomane links L-Form"	1153,70	0,00	1153,70	0,00	0,00	1153,70	100,00	new
4250826390243	64-692-60L	"Ecksofa Wayne Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar anthrazit Ottomane links L-Form"	1153,70	0,00	1153,70	0,00	0,00	1153,70	100,00	new
4250826390274	64-692-10L	"Ecksofa Wayne Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar braun-schwarz Ottomane links L-Form"	1153,70	0,00	1153,70	0,00	0,00	1153,70	100,00	new
4250826390304	64-692-40R	"Ecksofa Wayne Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar schlamm grau Ottomane rechts L-Form"	1153,70	0,00	1153,70	0,00	0,00	1153,70	100,00	new
4250826390328	64-692-60R	"Ecksofa Wayne Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar anthrazit Ottomane rechts L-Form"	1153,70	0,00	1153,70	0,00	0,00	1153,70	100,00	new
4250826390359	64-692-10R	"Ecksofa Wayne Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar braun-schwarz Ottomane rechts L-Form"	1153,70	0,00	1153,70	0,00	0,00	1153,70	100,00	new
4250826390526	64-684-40L	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar schlamm grau Ottomane links U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390533	64-684-89L	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar hellgrau Ottomane links U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390540	64-684-60L	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar anthrazit Ottomane links U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390564	64-684-20L	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar beige Ottomane links U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390571	64-684-10L	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar braun schwarz Ottomane links U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390601	64-684-40R	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar schlamm grau Ottomane rechts U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390618	64-684-89R	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar hellgrau Ottomane rechts U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390625	64-684-60R	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar anthrazit Ottomane rechts U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826390632	64-684-20R	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar beige Ottomane rechts U-Form"	1586,10	0,00	1586,10	0,00	0,00	1586,10	100,00	new
4250826390656	64-684-10R	"Funktionale Couch Wayne Sofa Schlafcouch Bettsofa Schlafsofa Sofabett Wohnlandschaft ausziehbar braun schwarz Ottomane rechts U-Form"	1571,70	0,00	1571,70	0,00	0,00	1571,70	100,00	new
4250826393107	64-672-693	"Ecksofa Lazy Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar flamingo rosé 294 cm L-Form"	1138,70	0,00	1138,70	0,00	0,00	1138,70	100,00	new
4250826394357	64-706-249	"Ecksofa Mira Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar dunkel grau universell aufbaubar L-Form"	791,10	0,00	791,10	0,00	0,00	791,10	100,00	new
4250826394395	64-706-109	"Ecksofa Mira Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar stone universell aufbaubar L-Form"	791,10	0,00	791,10	0,00	0,00	791,10	100,00	new
4250826395101	64-672-213	"Ecksofa Lazy Couch Schlafcouch Bettsofa Schlafsofa Sofabett Funktionssofa ausziehbar braun 294 cm L-Form"	1138,70	0,00	1138,70	0,00	0,00	1138,70	100,00	new
4250905601079	80-25-01-35	"Slough Kleiderschrank Kiefer Weiß lasiert / Bernstein Holz"	1065,10	0,00	1065,10	0,00	0,00	1065,10	100,00	new
4250905633681	A9AI-0D-VA04	"Wohnwand Wohnzimmer Set AVIO 4 tlg. Vitrine Wandboard TV Lowboard weiß Eiche"	518,10	0,00	518,10	0,00	0,00	518,10	100,00	new
4250905633834	A9AI-0Q-VA01	"Wohnwand Wohnzimmer Set AVIO 4 tlg. Vitrine Wandboard TV Lowboard weiß grau Beton"	484,50	0,00	484,50	0,00	0,00	484,50	100,00	new
4250905633858	A9AI-0Y-VA02	"Wohnwand Wohnzimmer Set AVIO 4 tlg. Vitrine Wandboard TV Lowboard Liberty braun grau hell Holz"	518,10	0,00	518,10	0,00	0,00	518,10	100,00	new
4250905633896	A9AI-0S-VA05	"Wohnwand Wohnzimmer Set AVIO 4 tlg. Vitrine Wandboard TV Lowboard weiß schwarze Rückwand"	484,60	0,00	484,60	0,00	0,00	484,60	100,00	new
4250905633919	A9AI-DW-VA06	"Wohnwand Wohnzimmer Set AVIO 4 tlg. Vitrine Wandboard TV Lowboard Eiche braun schwarz karbon"	484,90	0,00	484,90	0,00	0,00	484,90	100,00	new
5706887833339	8041949	"Rollcontainer PRIMA Container Bürocontainer Anstellcontainer vier Schubladen in Weiß"	141,90	0,00	141,90	0,00	0,00	141,90	100,00	new
5706887882900	8044803	"Höhenverstellbares Fußgestell Füße Tischbeine elektrisch für höhenverstellbaren Schreibtisch stahl silber grau"	381,00	0,00	381,00	0,00	0,00	381,00	100,00	new
5706887888810	778214949	"Paris Schreibtisch Tisch Bürotisch Home Office Weiß"	235,40	0,00	235,40	0,00	0,00	235,40	100,00	new
5901730802726	83-429-D4	"Couchtisch 16779 Wohnzimmertisch Tisch Sibiu Lärche / Eiche San Remo hell"	215,90	0,00	215,90	0,00	0,00	215,90	100,00	new
5901730803495	83-479-D4	"Couchtisch 16781 Wohnzimmertisch Tisch Sibiu Lärche / Eiche San Remo hell"	149,90	0,00	149,90	0,00	0,00	149,90	100,00	new
5901730803501	83-481-D4	"Couchtisch 16780 Wohnzimmertisch Tisch Sibiu Lärche / Eiche San Remo hell"	170,80	0,00	170,80	0,00	0,00	170,80	100,00	new
5901730804041	83-539-D5	"Esstisch 16746 Ausziehtisch Küchentisch Tisch Esszimmer Beton / Weiß"	235,70	0,00	235,70	0,00	0,00	235,70	100,00	new
5901730805901	83-676-17	"Lowboard 16830 TV-Möbel Fernsehmöbel TV-Untergestell Weiß Hochglanz"	273,70	0,00	273,70	0,00	0,00	273,70	100,00	new
5901730805918	83-677-17	"Lowboard 16831 TV-Möbel Fernsehmöbel TV-Untergestell Weiß Hochglanz"	271,60	0,00	271,60	0,00	0,00	271,60	100,00	new
5901730806137	83-690-68	"Couchtisch Jessica Beistelltisch Wohnzimmertisch Tisch Eiche Massiv Hochglanz weiß quadratisch 80cm"	146,30	0,00	146,30	0,00	0,00	146,30	100,00	new
5901730806441	83-696-86	"Couchtisch LEON Wohnzimmertisch Beistelltisch Tisch Massivholz Eiche 110cm x 70cm"	206,80	0,00	206,80	0,00	0,00	206,80	100,00	new
5901730807400	83-748-07	"Couchtisch Hamilton Beistelltisch Wohnzimmertisch Tisch Eiche massiv geölt"	388,50	0,00	388,50	0,00	0,00	388,50	100,00	new
5901730807417	83-749-07	"Couchtisch Laval Mini Beistelltisch Wohnzimmertisch Tisch Eiche massiv oval 90cm"	218,90	0,00	218,90	0,00	0,00	218,90	100,00	new
5901730807431	62-275-G0	"21719 Bank mit Edelstahlbeinen 180 cm Grau"	555,10	0,00	555,10	0,00	0,00	555,10	100,00	new
5901730807516	83-714-G0	"21708 Esstisch ausziehbar 160 - 210 cm Grau / Edelstahl"	683,20	0,00	683,20	0,00	0,00	683,20	100,00	new
5901730807691	83-715-07	"21709 Esstisch Eiche massiv 200 cm Eiche Massiv"	544,90	0,00	544,90	0,00	0,00	544,90	100,00	new
5901730808117	83-811-07	"Esstisch LEONARD MINI 120 x 80 cm Eiche massiv geölt"	338,40	0,00	338,40	0,00	0,00	338,40	100,00	new
5901730808209	83-795-D5	"BEGA 83-795-D5 Bartisch Colada in Beton / Weiss"	168,90	0,00	168,90	0,00	0,00	168,90	100,00	new
5901730809176	83-868-17	"Esstisch JEAN Esszimmertisch Dinnertisch Küchentisch Tisch ausziehbar Glas weiß oval"	619,60	0,00	619,60	0,00	0,00	619,60	100,00	new
5901730809305	83-871-07	"Mares Esstisch Eiche Massiv 180 cm"	585,35	0,00	585,35	0,00	0,00	585,35	100,00	new
5901730809367	83-903-07	"Couchtisch NOLAN Beistelltisch Wohnzimmertisch Tisch Eiche massiv geölt rechteckig 110cm"	179,10	0,00	179,10	0,00	0,00	179,10	100,00	new
5901730809510	83-870-S4	"ACE Esstisch rund Ø130 cm Massiv Mango"	465,60	0,00	465,60	0,00	0,00	465,60	100,00	new
5901730809749	62-342-14	"Stuhl JOELLE Esszimmerstuhl Armlehe Samt Stuhl grau grün"	185,10	0,00	185,10	0,00	0,00	185,10	100,00	new
5901730809770	83-819-S8	"India Esstisch Massivholz Akazie 180 cm"	476,10	0,00	476,10	0,00	0,00	476,10	100,00	new
5901730809787	62-337-S8	"India Bank Massivholz Akazie 160 cm"	236,10	0,00	236,10	0,00	0,00	236,10	100,00	new
5901730902082	89-836-18	"Media Light Anbauwand Wohnwand Wohnzimmer RGB Wechsel Beleuchtung"	425,90	0,00	425,90	0,00	0,00	425,90	100,00	new
5901730907483	89-671-D5	"89-671-D5 Stone Beton grau Wohnwand Anbauwand Wohnzimmerschrank Wohnschrank ca. 304 cm"	565,90	0,00	565,90	0,00	0,00	565,90	100,00	new
5901730909685	45-241-47	"Highboard Kommode Donau Kernbuche teilmassiv 126 cm mit LED Beleuchtung"	338,40	0,00	338,40	0,00	0,00	338,40	100,00	new
5901730909821	89-676-C0	"Wohnwand Wohnzimmer-Set Tiger 5 tlg. Lowboard Hängevitrine Paneel grau matt LED Beleuchtung"	509,90	0,00	509,90	0,00	0,00	509,90	100,00	new
5901730909838	44-676-C0	"Kommode Sideboard Tiger grau Satinierte Glasplatte"	300,20	0,00	300,20	0,00	0,00	300,20	100,00	new
5901730910537	89-237-13	"Wohnwand Wohnzimmer-Set Milo 6-tlg. Hängevitrine Wandboard TV Lowboard weiß hochglanz LED Beleuchtung Blau"	634,10	0,00	634,10	0,00	0,00	634,10	100,00	new
5901738002906	87-192-87	"Mars Bettanlage Bettgestell inkl. 2 Nachtkonsolen 180x200cm Bett Eiche Sonoma"	357,50	0,00	357,50	0,00	0,00	357,50	100,00	new
5901738003033	87-192-17	"Mars Bettanlage Bettgestell inkl. 2 Nachtkonsolen 180x200cm Bett Weiß"	357,50	0,00	357,50	0,00	0,00	357,50	100,00	new
